"T","R","D","F","K","CP","PB","PA","VB","VA","Vega"
0.646575342465753,0.00614003288885511,0.0215975453774608,1277.75551102204,1343.26743697265,1,42.2424850897207,46.0984409654341,0.167545706550654,0.177399982415914,391.319506111571
0.646575342465753,0.00614003288885511,0.0215975453774608,1277.75551102204,1412.13823119245,1,19.5462844903211,22.9907593749464,0.153729402363067,0.164644031618691,315.672157248522
0.646575342465753,0.00614003288885511,0.0215975453774608,1277.75551102204,1484.54010654019,1,7.54745042111739,10.0259470675965,0.14532676653756,0.157393136403393,205.530818677578
0.646575342465753,0.00614003288885511,0.0215975453774608,1277.75551102204,1560.65410541668,1,2.47472629980749,3.91911141290609,0.140859141949268,0.154150313464454,108.688928275419
0.646575342465753,0.00614003288885511,0.0215975453774608,1277.75551102204,1640.67055246514,1,0.689849390737802,1.3854456942751,0.138510026252549,0.153096731355424,47.5459651607215
0.646575342465753,0.00614003288885511,0.0215975453774608,1277.75551102204,1724.78953048188,1,0.162886559239863,0.445330516610799,0.137268930297724,0.153231714082261,17.4858100444358
0.895890410958904,0.00705984693107979,0.0231183110416752,1272.15568862275,942.436113675634,-1,10.7889372640294,15.1349414583248,0.240403061567571,0.263897435349464,185.136752506576
0.895890410958904,0.00705984693107979,0.0231183110416752,1272.15568862275,990.755846488144,-1,17.091834416046,22.6357186541322,0.239094239496053,0.262203461612628,240.082455962329
0.895890410958904,0.00705984693107979,0.0231183110416752,1272.15568862275,1041.55298497855,-1,25.9130132625731,32.5813563460813,0.236455836428974,0.258839550551468,298.08056235641
0.895890410958904,0.00705984693107979,0.0231183110416752,1272.15568862275,1094.95454845212,-1,37.3544593255211,44.8112039174333,0.230909230144071,0.251939480937216,354.697185534162
0.895890410958904,0.00705984693107979,0.0231183110416752,1272.15568862275,1151.09406863317,-1,51.1907126772334,58.9114360004203,0.220640068483603,0.239648842452556,406.236435347229
0.895890410958904,0.00705984693107979,0.0231183110416752,1272.15568862275,1210.11192356393,-1,68.3076969835954,76.0012449705011,0.206511967300353,0.223632851950434,449.390548478355
0.895890410958904,0.00705984693107979,0.0231183110416752,1272.15568862275,1272.15568862275,1,90.7213147541879,98.3624097150102,0.190311254888704,0.206389540117816,475.244921697775
0.895890410958904,0.00705984693107979,0.0231183110416752,1272.15568862275,1337.38050553944,1,56.4887297930588,64.2422772015763,0.173834674554977,0.19042036923661,467.527497177578
0.895890410958904,0.00705984693107979,0.0231183110416752,1272.15568862275,1405.94947033037,1,30.3139637433294,37.8113946444026,0.159065839338784,0.177331587399727,410.671658085877
0.895890410958904,0.00705984693107979,0.0231183110416752,1272.15568862275,1478.0340411235,1,14.1075532234776,20.2129129184775,0.148886296988423,0.168503632785433,311.622960709199
0.895890410958904,0.00705984693107979,0.0231183110416752,1272.15568862275,1553.81446689298,1,5.8792189792613,10.0498250899308,0.143328445430833,0.163789482960531,204.15275047521
0.895890410958904,0.00705984693107979,0.0231183110416752,1272.15568862275,1633.48023817551,1,2.20365634321143,4.66452758937895,0.140381890893238,0.161470796359917,116.672224653387
0.895890410958904,0.00705984693107979,0.0231183110416752,1272.15568862275,1717.23056089534,1,0.737273120553208,2.00522822150614,0.138731862434079,0.160288601369731,58.4789620643544
1.39452054794521,0.00789703323890889,0.0229137470730201,1263.84462151394,936.279123728119,-1,25.6968634587269,31.305618379575,0.250722421727216,0.268792589126178,310.514342601547
1.39452054794521,0.00789703323890889,0.0229137470730201,1263.84462151394,984.283180915643,-1,35.2226554036672,41.7321242557043,0.248430975584417,0.266210914029513,366.229834013897
